created_at,text,Date,Time,Hour,Weekday,Type,Number,Location
2021-02-24T23:22:00Z,99 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 02/26/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-24,2021-02-24T23:22:00Z,18,Wednesday,Specific Location,99,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-24T17:03:17Z,190 appointments available at W.E.B. Dubois Regional Middle School on 02/27/2021. Check eligibility and sign up at https://t.co/Y6l2cjfZFX,2021-02-24,2021-02-24T17:03:17Z,12,Wednesday,Specific Location,190,W.E.B. Dubois Regional Middle School
2021-02-24T17:03:17Z,111 appointments available at Berkshire Community College Field House  on 02/25/2021. Check eligibility and sign up at https://t.co/CjmldRhsCu,2021-02-24,2021-02-24T17:03:17Z,12,Wednesday,Specific Location,111,Berkshire Community College Field House 
2021-02-24T17:03:17Z,125 appointments available at St. Elizabeth of Hungary Parish on 02/25/2021. Check eligibility and sign up at https://t.co/KK0CoFRi3g,2021-02-24,2021-02-24T17:03:17Z,12,Wednesday,Specific Location,125,St. Elizabeth of Hungary Parish
2021-02-22T21:00:02Z,25 appointments available at DoubleTree Hotel - Danvers on 2/28/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-02-22,2021-02-22T21:00:02Z,16,Monday,Specific Location,25,DoubleTree Hotel - Danvers
2021-02-22T20:58:45Z,118 appointments available at DoubleTree Hotel - Danvers on 2/27/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-02-22,2021-02-22T20:58:45Z,15,Monday,Specific Location,118,DoubleTree Hotel - Danvers
2021-02-22T20:58:45Z,80 appointments available at DoubleTree Hotel - Danvers on 2/26/2021. Check eligibility and sign up at https://t.co/3Ts3bkgHJ7,2021-02-22,2021-02-22T20:58:45Z,15,Monday,Specific Location,80,DoubleTree Hotel - Danvers
2021-02-22T20:52:18Z,88 appointments available at Eastfield Mall - Springfield on 2/28/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-22,2021-02-22T20:52:18Z,15,Monday,Specific Location,88,Eastfield Mall - Springfield
2021-02-22T20:49:24Z,70 appointments available at Eastfield Mall - Springfield on 2/27/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-22,2021-02-22T20:49:24Z,15,Monday,Specific Location,70,Eastfield Mall - Springfield
2021-02-22T20:45:32Z,30 appointments available at Eastfield Mall - Springfield on 2/25/2021. Check eligibility and sign up at https://t.co/1Bnrdsbvd4,2021-02-22,2021-02-22T20:45:32Z,15,Monday,Specific Location,30,Eastfield Mall - Springfield
2021-02-22T17:07:25Z,"Hi everyone! Here are some instructions for using this bot:
1. Follow the bot
2. Enable notifications - make sure your phone allows Twitter notifications in its settings too
3. When a message comes in, click on the link if it's a site near you and proceed to sign up https://t.co/GFuAS4jS8z",2021-02-22,2021-02-22T17:07:25Z,12,Monday,,,
2021-02-22T13:08:52Z,84 appointments available at Wilbraham Senior Center on 02/25/2021. Check eligibility and sign up at https://t.co/9ql8L8Klv5,2021-02-22,2021-02-22T13:08:52Z,8,Monday,Specific Location,84,Wilbraham Senior Center
2021-02-21T20:35:23Z,"The bug has been fixed so messages about appointments at Circuit City should be accurate 🤞
Sorry for the inconvenience!",2021-02-21,2021-02-21T20:35:23Z,15,Sunday,,,
2021-02-21T20:14:24Z,"Hey everyone, Dan here! The previous post about 1800 available appointments was made in error, there was actually only 1 appointment available. Sorry about that! I just added the Circuit City site to the bot today and I'm looking into why the wrong number was posted. Thanks!",2021-02-21,2021-02-21T20:14:24Z,15,Sunday,,,
2021-02-20T21:47:49Z,600 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 02/27/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-20,2021-02-20T21:47:49Z,16,Saturday,Specific Location,600,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-20T21:42:40Z,648 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 02/26/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-20,2021-02-20T21:42:40Z,16,Saturday,Specific Location,648,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-20T21:41:22Z,648 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 02/25/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-20,2021-02-20T21:41:22Z,16,Saturday,Specific Location,648,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-20T21:41:22Z,648 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 02/24/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-20,2021-02-20T21:41:22Z,16,Saturday,Specific Location,648,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-20T21:40:05Z,648 appointments available at Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center on 02/23/2021. Check eligibility and sign up at https://t.co/rKd6LNS7wT,2021-02-20,2021-02-20T21:40:05Z,16,Saturday,Specific Location,648,Saint Vincent Hospital Vaccine Collaborative @ Worcester State University - Wellness Center
2021-02-19T19:44:53Z,240 appointments available at Mohawk Trail Regional High School on 02/27/2021. Check eligibility and sign up at https://t.co/K63g6vlJqU,2021-02-19,2021-02-19T19:44:53Z,14,Friday,Specific Location,240,Mohawk Trail Regional High School
2021-02-19T19:44:52Z,240 appointments available at Mohawk Trail Regional High School on 02/24/2021. Check eligibility and sign up at https://t.co/K63g6vlJqU,2021-02-19,2021-02-19T19:44:52Z,14,Friday,Specific Location,240,Mohawk Trail Regional High School
2021-02-19T16:46:31Z,2459 appointments available at Gillette Stadium on 02/22/2021. Check eligibility and sign up at https://t.co/i2eIYkyEpF,2021-02-19,2021-02-19T16:46:31Z,11,Friday,Specific Location,2459,Gillette Stadium
2021-02-19T15:00:20Z,300 appointments available at W.E.B. Dubois Regional Middle School on 02/20/2021. Check eligibility and sign up at https://t.co/Y6l2cjfZFX,2021-02-19,2021-02-19T15:00:20Z,10,Friday,Specific Location,300,W.E.B. Dubois Regional Middle School
2021-02-19T14:03:04Z,132 appointments available at Reggie Lewis State Track Athletic Ctr on 02/19/2021. Check eligibility and sign up at https://t.co/aiT4aLyU6S,2021-02-19,2021-02-19T14:03:04Z,9,Friday,Specific Location,132,Reggie Lewis State Track Athletic Ctr
2021-02-19T01:21:42Z,"400 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 02/28/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-19,2021-02-19T01:21:42Z,20,Friday,Specific Location,400,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-19T01:21:41Z,"240 appointments available at Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA on 02/27/2021. Check eligibility and sign up at https://t.co/c0Qlmh9K1E",2021-02-19,2021-02-19T01:21:41Z,20,Friday,Specific Location,240,"Reggie Lewis State Track Athletic Ctr, Tremont Street, Boston, MA, USA"
2021-02-19T01:16:41Z,335 appointments available at Needham Public Health - Center at the Heights on 02/22/2021. Check eligibility and sign up at https://t.co/wrdveOWgo3,2021-02-19,2021-02-19T01:16:41Z,20,Friday,Specific Location,335,Needham Public Health - Center at the Heights
2021-02-18T22:18:23Z,48 appointments available at Tree House Deerfield on 02/26/2021. Check eligibility and sign up at https://t.co/ViV46pzy7p,2021-02-18,2021-02-18T22:18:23Z,17,Thursday,Specific Location,48,Tree House Deerfield
2021-02-18T19:53:29Z,848 appointments available at Fenway Park on 02/28/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:53:29Z,14,Thursday,Specific Location,848,Fenway Park
2021-02-18T19:44:00Z,875 appointments available at Fenway Park on 02/27/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:44:00Z,14,Thursday,Specific Location,875,Fenway Park
2021-02-18T19:43:59Z,515 appointments available at Fenway Park on 02/26/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:43:59Z,14,Thursday,Specific Location,515,Fenway Park
2021-02-18T19:41:57Z,503 appointments available at Fenway Park on 02/25/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:41:57Z,14,Thursday,Specific Location,503,Fenway Park
2021-02-18T19:41:56Z,505 appointments available at Fenway Park on 02/24/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:41:56Z,14,Thursday,Specific Location,505,Fenway Park
2021-02-18T19:40:01Z,582 appointments available at Fenway Park on 02/23/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:40:01Z,14,Thursday,Specific Location,582,Fenway Park
2021-02-18T19:40:01Z,387 appointments available at Fenway Park on 02/22/2021. Check eligibility and sign up at https://t.co/nNN1wSnFpQ,2021-02-18,2021-02-18T19:40:01Z,14,Thursday,Specific Location,387,Fenway Park
2021-02-18T19:38:20Z,1804 appointments available at Gillette Stadium on 02/28/2021. Check eligibility and sign up at https://t.co/i2eIYkyEpF,2021-02-18,2021-02-18T19:38:20Z,14,Thursday,Specific Location,1804,Gillette Stadium
2021-02-18T19:09:12Z,Individuals 65+ and individuals with 2+ certain medical conditions are now eligible for vaccination in MA! Check out https://t.co/u4CPmCvjQv for eligibility https://t.co/uqss8AFir4,2021-02-18,2021-02-18T19:09:12Z,14,Thursday,,,
2021-02-17T22:00:33Z,131 appointments available at Needham Public Health - Center at the Heights on 02/22/2021. Check eligibility and sign up at https://t.co/wrdveOWgo3,2021-02-17,2021-02-17T22:00:33Z,17,Wednesday,Specific Location,131,Needham Public Health - Center at the Heights
2021-02-17T17:49:01Z,151 appointments available at Tree House Deerfield on 02/22/2021. Check eligibility and sign up at https://t.co/ViV46pzy7p,2021-02-17,2021-02-17T17:49:01Z,12,Wednesday,Specific Location,151,Tree House Deerfield
2021-02-17T17:46:36Z,97 appointments available at Tree House Deerfield on 02/21/2021. Check eligibility and sign up at https://t.co/ViV46pzy7p,2021-02-17,2021-02-17T17:46:36Z,12,Wednesday,Specific Location,97,Tree House Deerfield
2021-02-17T17:01:17Z,1152 appointments available at Berkshire Community College Field House  on 02/20/2021. Check eligibility and sign up at https://t.co/CjmldRhsCu,2021-02-17,2021-02-17T17:01:17Z,12,Wednesday,Specific Location,1152,Berkshire Community College Field House 
